rank_test_score,mean_test_score,std_test_score,mean_train_score,std_train_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__min_samples_leaf,param_model__min_samples_split,params,split0_test_score,split0_train_score
1,1.0,0.0,1.0,0.0,0.025933265686035156,0.0,0.0029916763305664062,0.0,1,2,"{'model__min_samples_leaf': 1, 'model__min_samples_split': 2}",1.0,1.0
1,1.0,0.0,1.0,0.0,0.024935245513916016,0.0,0.0029921531677246094,0.0,1,20,"{'model__min_samples_leaf': 1, 'model__min_samples_split': 20}",1.0,1.0
1,1.0,0.0,1.0,0.0,0.021940231323242188,0.0,0.0019948482513427734,0.0,1,100,"{'model__min_samples_leaf': 1, 'model__min_samples_split': 100}",1.0,1.0
1,1.0,0.0,1.0,0.0,0.016954421997070312,0.0,0.0029916763305664062,0.0,20,2,"{'model__min_samples_leaf': 20, 'model__min_samples_split': 2}",1.0,1.0
1,1.0,0.0,1.0,0.0,0.0209503173828125,0.0,0.001994609832763672,0.0,20,20,"{'model__min_samples_leaf': 20, 'model__min_samples_split': 20}",1.0,1.0
1,1.0,0.0,1.0,0.0,0.019950389862060547,0.0,0.0019941329956054688,0.0,20,100,"{'model__min_samples_leaf': 20, 'model__min_samples_split': 100}",1.0,1.0
1,1.0,0.0,1.0,0.0,0.018955230712890625,0.0,0.0029916763305664062,0.0,100,2,"{'model__min_samples_leaf': 100, 'model__min_samples_split': 2}",1.0,1.0
1,1.0,0.0,1.0,0.0,0.018953561782836914,0.0,0.0019941329956054688,0.0,100,20,"{'model__min_samples_leaf': 100, 'model__min_samples_split': 20}",1.0,1.0
1,1.0,0.0,1.0,0.0,0.021941661834716797,0.0,0.0025072097778320312,0.0,100,100,"{'model__min_samples_leaf': 100, 'model__min_samples_split': 100}",1.0,1.0
