rank_test_score,mean_test_score,std_test_score,mean_train_score,std_train_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__min_samples_leaf,param_model__min_samples_split,params,split0_test_score,split0_train_score
1,1.0,0.0,1.0,0.0,0.7055871486663818,0.0,0.03397321701049805,0.0,1,2,"{'model__min_samples_leaf': 1, 'model__min_samples_split': 2}",1.0,1.0
1,1.0,0.0,1.0,0.0,0.6875791549682617,0.0,0.033974409103393555,0.0,1,20,"{'model__min_samples_leaf': 1, 'model__min_samples_split': 20}",1.0,1.0
1,1.0,0.0,1.0,0.0,0.6514647006988525,0.0,0.03204917907714844,0.0,1,100,"{'model__min_samples_leaf': 1, 'model__min_samples_split': 100}",1.0,1.0
1,1.0,0.0,1.0,0.0,0.6515204906463623,0.0,0.031993865966796875,0.0,20,2,"{'model__min_samples_leaf': 20, 'model__min_samples_split': 2}",1.0,1.0
1,1.0,0.0,1.0,0.0,0.6510477066040039,0.0,0.03303980827331543,0.0,20,20,"{'model__min_samples_leaf': 20, 'model__min_samples_split': 20}",1.0,1.0
1,1.0,0.0,1.0,0.0,0.6330187320709229,0.0,0.031045198440551758,0.0,20,100,"{'model__min_samples_leaf': 20, 'model__min_samples_split': 100}",1.0,1.0
1,1.0,0.0,1.0,0.0,0.5924227237701416,0.0,0.03000497817993164,0.0,100,2,"{'model__min_samples_leaf': 100, 'model__min_samples_split': 2}",1.0,1.0
1,1.0,0.0,1.0,0.0,0.60439133644104,0.0,0.030045270919799805,0.0,100,20,"{'model__min_samples_leaf': 100, 'model__min_samples_split': 20}",1.0,1.0
1,1.0,0.0,1.0,0.0,0.5873868465423584,0.0,0.029982566833496094,0.0,100,100,"{'model__min_samples_leaf': 100, 'model__min_samples_split': 100}",1.0,1.0
